record_id,timestamp_sent,true_label,source
REC_14574,2026-05-17T11:12:50.683677,0,berkeley
REC_14575,2026-05-17T11:12:50.734434,0,berkeley
REC_14576,2026-05-17T11:12:50.785031,0,berkeley
REC_14577,2026-05-17T11:12:50.835739,0,berkeley
REC_14578,2026-05-17T11:12:50.886846,0,berkeley
REC_14579,2026-05-17T11:12:50.937846,0,berkeley
REC_14580,2026-05-17T11:12:50.988436,0,berkeley
REC_14581,2026-05-17T11:12:51.038972,0,berkeley
REC_14582,2026-05-17T11:12:51.089890,0,berkeley
REC_14583,2026-05-17T11:12:51.140649,0,berkeley
REC_14584,2026-05-17T11:12:51.191035,0,berkeley
REC_14585,2026-05-17T11:12:51.241914,0,berkeley
REC_14586,2026-05-17T11:12:51.292589,0,berkeley
REC_14587,2026-05-17T11:12:51.343167,0,berkeley
REC_14588,2026-05-17T11:12:51.393943,0,berkeley
REC_14589,2026-05-17T11:12:51.444337,0,berkeley
REC_14590,2026-05-17T11:12:51.495573,0,berkeley
REC_14591,2026-05-17T11:12:51.546316,0,berkeley
REC_14592,2026-05-17T11:12:51.597034,0,berkeley
REC_14593,2026-05-17T11:12:51.647592,0,berkeley
REC_14594,2026-05-17T11:12:51.698284,0,berkeley
REC_14595,2026-05-17T11:12:51.748768,0,berkeley
REC_14596,2026-05-17T11:12:51.799416,0,berkeley
REC_14597,2026-05-17T11:12:51.850172,0,berkeley
REC_14598,2026-05-17T11:12:51.900574,0,berkeley
REC_14599,2026-05-17T11:12:51.951232,0,berkeley
REC_14600,2026-05-17T11:12:52.001711,0,berkeley
REC_14601,2026-05-17T11:12:52.052244,0,berkeley
REC_14602,2026-05-17T11:12:52.103047,0,berkeley
REC_14603,2026-05-17T11:12:52.153686,0,berkeley
REC_14604,2026-05-17T11:12:52.204204,0,berkeley
REC_14605,2026-05-17T11:12:52.254519,0,berkeley
REC_14606,2026-05-17T11:12:52.305369,0,berkeley
REC_14607,2026-05-17T11:12:52.355897,0,berkeley
REC_14608,2026-05-17T11:12:52.406692,0,berkeley
REC_14609,2026-05-17T11:12:52.457984,0,berkeley
REC_14610,2026-05-17T11:12:52.508829,0,berkeley
REC_14611,2026-05-17T11:12:52.559672,0,berkeley
REC_14612,2026-05-17T11:12:52.610525,0,berkeley
REC_14613,2026-05-17T11:12:52.661155,0,berkeley
REC_14614,2026-05-17T11:12:52.711679,0,berkeley
REC_14615,2026-05-17T11:12:52.762248,0,berkeley
REC_14616,2026-05-17T11:12:52.812801,0,berkeley
REC_14617,2026-05-17T11:12:52.863211,0,berkeley
REC_14618,2026-05-17T11:12:52.913766,0,berkeley
REC_14619,2026-05-17T11:12:52.964151,0,berkeley
REC_14620,2026-05-17T11:12:53.015177,0,berkeley
REC_14621,2026-05-17T11:12:53.065754,0,berkeley
REC_14622,2026-05-17T11:12:53.116314,0,berkeley
REC_14623,2026-05-17T11:12:53.166668,0,berkeley
REC_14624,2026-05-17T11:12:53.217321,0,berkeley
REC_14625,2026-05-17T11:12:53.267899,0,berkeley
REC_14626,2026-05-17T11:12:53.318580,0,berkeley
REC_14627,2026-05-17T11:12:53.369202,0,berkeley
REC_14628,2026-05-17T11:12:53.419962,0,berkeley
REC_14629,2026-05-17T11:12:53.470882,0,berkeley
REC_14630,2026-05-17T11:12:53.521436,0,berkeley
REC_14631,2026-05-17T11:12:53.572178,0,berkeley
REC_14632,2026-05-17T11:12:53.622715,0,berkeley
REC_14633,2026-05-17T11:12:53.673539,0,berkeley
REC_14634,2026-05-17T11:12:53.724050,0,berkeley
REC_14635,2026-05-17T11:12:53.775111,0,berkeley
REC_14636,2026-05-17T11:12:53.825873,0,berkeley
REC_14637,2026-05-17T11:12:53.876390,0,berkeley
REC_14638,2026-05-17T11:12:53.927152,0,berkeley
REC_14639,2026-05-17T11:12:53.978000,0,berkeley
REC_14640,2026-05-17T11:12:54.029200,0,berkeley
REC_14641,2026-05-17T11:12:54.079675,0,berkeley
REC_14642,2026-05-17T11:12:54.130876,0,berkeley
REC_14643,2026-05-17T11:12:54.181906,0,berkeley
REC_14644,2026-05-17T11:12:54.232720,0,berkeley
REC_14645,2026-05-17T11:12:54.283677,0,berkeley
REC_14646,2026-05-17T11:12:54.334213,0,berkeley
REC_14647,2026-05-17T11:12:54.384897,0,berkeley
REC_14648,2026-05-17T11:12:54.436050,0,berkeley
REC_14649,2026-05-17T11:12:54.487497,0,berkeley
REC_14650,2026-05-17T11:12:54.538699,0,berkeley
REC_14651,2026-05-17T11:12:54.589744,0,berkeley
REC_14652,2026-05-17T11:12:54.640582,0,berkeley
REC_14653,2026-05-17T11:12:54.691376,0,berkeley
REC_14654,2026-05-17T11:12:54.741870,0,berkeley
REC_14655,2026-05-17T11:12:54.793021,0,berkeley
REC_14656,2026-05-17T11:12:54.843882,0,berkeley
REC_14657,2026-05-17T11:12:54.894746,0,berkeley
REC_14658,2026-05-17T11:12:54.945578,0,berkeley
REC_14659,2026-05-17T11:12:54.996044,0,berkeley
REC_14660,2026-05-17T11:12:55.046840,0,berkeley
REC_14661,2026-05-17T11:12:55.097559,0,berkeley
REC_14662,2026-05-17T11:12:55.148028,0,berkeley
REC_14663,2026-05-17T11:12:55.198577,0,berkeley
REC_14664,2026-05-17T11:12:55.249422,0,berkeley
REC_14665,2026-05-17T11:12:55.302293,0,berkeley
REC_14666,2026-05-17T11:12:55.354161,0,berkeley
REC_14667,2026-05-17T11:12:55.405043,0,berkeley
REC_14668,2026-05-17T11:12:55.455851,0,berkeley
REC_14669,2026-05-17T11:12:55.506576,0,berkeley
REC_14670,2026-05-17T11:12:55.557192,0,berkeley
REC_14671,2026-05-17T11:12:55.607889,0,berkeley
REC_14672,2026-05-17T11:12:55.658696,0,berkeley
REC_14673,2026-05-17T11:12:55.709434,0,berkeley
REC_14674,2026-05-17T11:12:55.760544,0,berkeley
REC_14675,2026-05-17T11:12:55.811255,0,berkeley
REC_14676,2026-05-17T11:12:55.861969,0,berkeley
REC_14677,2026-05-17T11:12:55.912723,0,berkeley
REC_14678,2026-05-17T11:12:55.963275,0,berkeley
REC_14679,2026-05-17T11:12:56.013757,0,berkeley
REC_14680,2026-05-17T11:12:56.064371,0,berkeley
REC_14681,2026-05-17T11:12:56.115560,0,berkeley
REC_14682,2026-05-17T11:12:56.166244,0,berkeley
REC_14683,2026-05-17T11:12:56.217088,0,berkeley
REC_14684,2026-05-17T11:12:56.267765,0,berkeley
REC_14685,2026-05-17T11:12:56.318763,0,berkeley
REC_14686,2026-05-17T11:12:56.369603,0,berkeley
REC_14687,2026-05-17T11:12:56.420221,0,berkeley
REC_14688,2026-05-17T11:12:56.471236,0,berkeley
REC_14689,2026-05-17T11:12:56.522114,0,berkeley
REC_14690,2026-05-17T11:12:56.573112,0,berkeley
REC_14691,2026-05-17T11:12:56.623926,0,berkeley
REC_14692,2026-05-17T11:12:56.674593,0,berkeley
REC_14693,2026-05-17T11:12:56.725456,0,berkeley
REC_14694,2026-05-17T11:12:56.776614,0,berkeley
REC_14695,2026-05-17T11:12:56.827459,0,berkeley
REC_14696,2026-05-17T11:12:56.878016,0,berkeley
REC_14697,2026-05-17T11:12:56.928686,0,berkeley
REC_14698,2026-05-17T11:12:56.979023,0,berkeley
REC_14699,2026-05-17T11:12:57.029719,0,berkeley
REC_14700,2026-05-17T11:12:57.080151,0,berkeley
REC_14701,2026-05-17T11:12:57.131187,0,berkeley
REC_14702,2026-05-17T11:12:57.182010,0,berkeley
REC_14703,2026-05-17T11:12:57.232959,0,berkeley
REC_14704,2026-05-17T11:12:57.283641,0,berkeley
REC_14705,2026-05-17T11:12:57.334335,0,berkeley
REC_14706,2026-05-17T11:12:57.384780,0,berkeley
REC_14707,2026-05-17T11:12:57.435287,0,berkeley
REC_14708,2026-05-17T11:12:57.485809,0,berkeley
REC_14709,2026-05-17T11:12:57.536377,0,berkeley
REC_14710,2026-05-17T11:12:57.587258,0,berkeley
REC_14711,2026-05-17T11:12:57.638135,0,berkeley
REC_14712,2026-05-17T11:12:57.688720,0,berkeley
REC_14713,2026-05-17T11:12:57.739568,0,berkeley
REC_14714,2026-05-17T11:12:57.790003,0,berkeley
REC_14715,2026-05-17T11:12:57.841060,0,berkeley
REC_14716,2026-05-17T11:12:57.891652,0,berkeley
REC_14717,2026-05-17T11:12:57.942658,0,berkeley
REC_14718,2026-05-17T11:12:57.993644,0,berkeley
REC_14719,2026-05-17T11:12:58.044427,0,berkeley
REC_14720,2026-05-17T11:12:58.094846,0,berkeley
REC_14721,2026-05-17T11:12:58.145752,0,berkeley
REC_14722,2026-05-17T11:12:58.196301,0,berkeley
REC_14723,2026-05-17T11:12:58.247039,0,berkeley
REC_14724,2026-05-17T11:12:58.297528,0,berkeley
REC_14725,2026-05-17T11:12:58.348156,0,berkeley
REC_14726,2026-05-17T11:12:58.398603,0,berkeley
REC_14727,2026-05-17T11:12:58.449715,0,berkeley
REC_14728,2026-05-17T11:12:58.501008,0,berkeley
REC_14729,2026-05-17T11:12:58.552008,0,berkeley
REC_14730,2026-05-17T11:12:58.602795,0,berkeley
REC_14731,2026-05-17T11:12:58.653410,0,berkeley
REC_14732,2026-05-17T11:12:58.703875,0,berkeley
REC_14733,2026-05-17T11:12:58.754304,0,berkeley
REC_14734,2026-05-17T11:12:58.805074,0,berkeley
REC_14735,2026-05-17T11:12:58.855505,0,berkeley
REC_14736,2026-05-17T11:12:58.906316,0,berkeley
REC_14737,2026-05-17T11:12:58.956898,0,berkeley
REC_14738,2026-05-17T11:12:59.008478,0,berkeley
REC_14739,2026-05-17T11:12:59.059455,0,berkeley
REC_14740,2026-05-17T11:12:59.110088,0,berkeley
REC_14741,2026-05-17T11:12:59.161061,0,berkeley
REC_14742,2026-05-17T11:12:59.211874,0,berkeley
REC_14743,2026-05-17T11:12:59.262505,0,berkeley
REC_14744,2026-05-17T11:12:59.312960,0,berkeley
REC_14745,2026-05-17T11:12:59.363767,0,berkeley
REC_14746,2026-05-17T11:12:59.414864,0,berkeley
REC_14747,2026-05-17T11:12:59.466125,0,berkeley
REC_14748,2026-05-17T11:12:59.516596,0,berkeley
REC_14749,2026-05-17T11:12:59.567726,0,berkeley
REC_14750,2026-05-17T11:12:59.618766,0,berkeley
REC_14751,2026-05-17T11:12:59.669289,0,berkeley
REC_14752,2026-05-17T11:12:59.720150,0,berkeley
REC_14753,2026-05-17T11:12:59.771067,0,berkeley
REC_14754,2026-05-17T11:12:59.821903,0,berkeley
REC_14755,2026-05-17T11:12:59.872737,0,berkeley
REC_14756,2026-05-17T11:12:59.923502,0,berkeley
REC_14757,2026-05-17T11:12:59.974456,0,berkeley
REC_14758,2026-05-17T11:13:00.025444,0,berkeley
REC_14759,2026-05-17T11:13:00.076435,0,berkeley
REC_14760,2026-05-17T11:13:00.127056,0,berkeley
REC_14761,2026-05-17T11:13:00.177833,0,berkeley
REC_14762,2026-05-17T11:13:00.228838,0,berkeley
REC_14763,2026-05-17T11:13:00.279633,0,berkeley
REC_14764,2026-05-17T11:13:00.330251,0,berkeley
REC_14765,2026-05-17T11:13:00.380801,0,berkeley
REC_14766,2026-05-17T11:13:00.431634,0,berkeley
REC_14767,2026-05-17T11:13:00.482542,0,berkeley
REC_14768,2026-05-17T11:13:00.533108,0,berkeley
REC_14769,2026-05-17T11:13:00.584023,0,berkeley
REC_14770,2026-05-17T11:13:00.635056,0,berkeley
REC_14771,2026-05-17T11:13:00.685984,0,berkeley
REC_14772,2026-05-17T11:13:00.736439,0,berkeley
REC_14773,2026-05-17T11:13:00.787013,0,berkeley
REC_14774,2026-05-17T11:13:00.837599,0,berkeley
REC_14775,2026-05-17T11:13:00.888772,0,berkeley
REC_14776,2026-05-17T11:13:00.939351,0,berkeley
REC_14777,2026-05-17T11:13:00.989855,0,berkeley
REC_14778,2026-05-17T11:13:01.040913,0,berkeley
REC_14779,2026-05-17T11:13:01.091937,0,berkeley
REC_14780,2026-05-17T11:13:01.142462,0,berkeley
REC_14781,2026-05-17T11:13:01.193237,0,berkeley
REC_14782,2026-05-17T11:13:01.243620,0,berkeley
REC_14783,2026-05-17T11:13:01.294158,0,berkeley
REC_14784,2026-05-17T11:13:01.344935,0,berkeley
REC_14785,2026-05-17T11:13:01.396175,0,berkeley
REC_14786,2026-05-17T11:13:01.447148,0,berkeley
REC_14787,2026-05-17T11:13:01.497985,0,berkeley
REC_14788,2026-05-17T11:13:01.548699,0,berkeley
REC_14789,2026-05-17T11:13:01.599785,0,berkeley
REC_14790,2026-05-17T11:13:01.650520,0,berkeley
REC_14791,2026-05-17T11:13:01.701662,0,berkeley
REC_14792,2026-05-17T11:13:01.752281,0,berkeley
REC_14793,2026-05-17T11:13:01.803037,0,berkeley
REC_14794,2026-05-17T11:13:01.854058,0,berkeley
REC_14795,2026-05-17T11:13:01.904507,0,berkeley
REC_14796,2026-05-17T11:13:01.955106,0,berkeley
REC_14797,2026-05-17T11:13:02.006356,0,berkeley
REC_14798,2026-05-17T11:13:02.056979,0,berkeley
REC_14799,2026-05-17T11:13:02.107513,0,berkeley
REC_14800,2026-05-17T11:13:02.157977,0,berkeley
REC_14801,2026-05-17T11:13:02.209231,0,berkeley
REC_14802,2026-05-17T11:13:02.259852,0,berkeley
REC_14803,2026-05-17T11:13:02.310826,0,berkeley
REC_14804,2026-05-17T11:13:02.361162,0,berkeley
REC_14805,2026-05-17T11:13:02.411807,0,berkeley
REC_14806,2026-05-17T11:13:02.462255,0,berkeley
REC_14807,2026-05-17T11:13:02.512908,0,berkeley
REC_14808,2026-05-17T11:13:02.563773,0,berkeley
REC_14809,2026-05-17T11:13:02.614600,0,berkeley
REC_14810,2026-05-17T11:13:02.665326,0,berkeley
REC_14811,2026-05-17T11:13:02.715910,0,berkeley
REC_14812,2026-05-17T11:13:02.767279,0,berkeley
REC_14813,2026-05-17T11:13:02.818081,0,berkeley
REC_14814,2026-05-17T11:13:02.869250,0,berkeley
REC_14815,2026-05-17T11:13:02.919944,0,berkeley
REC_14816,2026-05-17T11:13:02.970505,0,berkeley
REC_14817,2026-05-17T11:13:03.021168,0,berkeley
REC_14818,2026-05-17T11:13:03.072031,0,berkeley
REC_14819,2026-05-17T11:13:03.122800,0,berkeley
REC_14820,2026-05-17T11:13:03.173631,0,berkeley
REC_14821,2026-05-17T11:13:03.224761,0,berkeley
REC_14822,2026-05-17T11:13:03.275329,0,berkeley
REC_14823,2026-05-17T11:13:03.326423,0,berkeley
REC_14824,2026-05-17T11:13:03.377375,0,berkeley
REC_14825,2026-05-17T11:13:03.428115,0,berkeley
REC_14826,2026-05-17T11:13:03.478826,0,berkeley
REC_14827,2026-05-17T11:13:03.529790,0,berkeley
REC_14828,2026-05-17T11:13:03.580642,0,berkeley
REC_14829,2026-05-17T11:13:03.631472,0,berkeley
REC_14830,2026-05-17T11:13:03.682391,0,berkeley
REC_14831,2026-05-17T11:13:03.733647,0,berkeley
REC_14832,2026-05-17T11:13:03.784700,0,berkeley
REC_14833,2026-05-17T11:13:03.835222,0,berkeley
REC_14834,2026-05-17T11:13:03.885850,0,berkeley
REC_14835,2026-05-17T11:13:03.936602,0,berkeley
REC_14836,2026-05-17T11:13:03.987491,0,berkeley
REC_14837,2026-05-17T11:13:04.038467,0,berkeley
REC_14838,2026-05-17T11:13:04.089022,0,berkeley
REC_14839,2026-05-17T11:13:04.139670,0,berkeley
REC_14840,2026-05-17T11:13:04.190151,0,berkeley
REC_14841,2026-05-17T11:13:04.241251,0,berkeley
REC_14842,2026-05-17T11:13:04.292205,0,berkeley
REC_14843,2026-05-17T11:13:04.343172,0,berkeley
REC_14844,2026-05-17T11:13:04.394410,0,berkeley
REC_14845,2026-05-17T11:13:04.445040,0,berkeley
REC_14846,2026-05-17T11:13:04.495662,0,berkeley
REC_14847,2026-05-17T11:13:04.546761,0,berkeley
REC_14848,2026-05-17T11:13:04.597293,0,berkeley
REC_14849,2026-05-17T11:13:04.647955,0,berkeley
REC_14850,2026-05-17T11:13:04.698784,0,berkeley
REC_14851,2026-05-17T11:13:04.749299,0,berkeley
REC_14852,2026-05-17T11:13:04.800429,0,berkeley
REC_14853,2026-05-17T11:13:04.851197,0,berkeley
REC_14854,2026-05-17T11:13:04.902074,0,berkeley
REC_14855,2026-05-17T11:13:04.952941,0,berkeley
REC_14856,2026-05-17T11:13:05.003672,0,berkeley
REC_14857,2026-05-17T11:13:05.054226,0,berkeley
REC_14858,2026-05-17T11:13:05.104916,0,berkeley
REC_14859,2026-05-17T11:13:05.155573,0,berkeley
REC_14860,2026-05-17T11:13:05.206222,0,berkeley
REC_14861,2026-05-17T11:13:05.256880,0,berkeley
REC_14862,2026-05-17T11:13:05.307859,0,berkeley
REC_14863,2026-05-17T11:13:05.358708,0,berkeley
REC_14864,2026-05-17T11:13:05.409602,0,berkeley
REC_14865,2026-05-17T11:13:05.460158,0,berkeley
REC_14866,2026-05-17T11:13:05.510984,0,berkeley
REC_14867,2026-05-17T11:13:05.561802,0,berkeley
REC_14868,2026-05-17T11:13:05.612206,0,berkeley
REC_14869,2026-05-17T11:13:05.662894,0,berkeley
REC_14870,2026-05-17T11:13:05.713747,0,berkeley
REC_14871,2026-05-17T11:13:05.764303,0,berkeley
REC_14872,2026-05-17T11:13:05.814927,0,berkeley
REC_14873,2026-05-17T11:13:05.865397,0,berkeley
REC_14874,2026-05-17T11:13:05.916376,0,berkeley
REC_14875,2026-05-17T11:13:05.966726,0,berkeley
REC_14876,2026-05-17T11:13:06.017864,0,berkeley
REC_14877,2026-05-17T11:13:06.068470,0,berkeley
REC_14878,2026-05-17T11:13:06.119051,0,berkeley
REC_14879,2026-05-17T11:13:06.169469,0,berkeley
REC_14880,2026-05-17T11:13:06.219936,0,berkeley
REC_14881,2026-05-17T11:13:06.270904,0,berkeley
REC_14882,2026-05-17T11:13:06.321281,0,berkeley
REC_14883,2026-05-17T11:13:06.371916,0,berkeley
REC_14884,2026-05-17T11:13:06.423289,0,berkeley
REC_14885,2026-05-17T11:13:06.473751,0,berkeley
REC_14886,2026-05-17T11:13:06.524753,0,berkeley
REC_14887,2026-05-17T11:13:06.575671,0,berkeley
REC_14888,2026-05-17T11:13:06.626136,0,berkeley
REC_14889,2026-05-17T11:13:06.676822,0,berkeley
REC_14890,2026-05-17T11:13:06.727486,0,berkeley
REC_14891,2026-05-17T11:13:06.778192,0,berkeley
REC_14892,2026-05-17T11:13:06.828751,0,berkeley
REC_14893,2026-05-17T11:13:06.879673,0,berkeley
REC_14894,2026-05-17T11:13:06.930633,0,berkeley
REC_14895,2026-05-17T11:13:06.981642,0,berkeley
REC_14896,2026-05-17T11:13:07.032224,0,berkeley
REC_14897,2026-05-17T11:13:07.082716,0,berkeley
REC_14898,2026-05-17T11:13:07.133257,0,berkeley
REC_14899,2026-05-17T11:13:07.183962,0,berkeley
REC_14900,2026-05-17T11:13:07.234742,0,berkeley
REC_14901,2026-05-17T11:13:07.285216,0,berkeley
REC_14902,2026-05-17T11:13:07.335902,0,berkeley
REC_14903,2026-05-17T11:13:07.386531,0,berkeley
REC_14904,2026-05-17T11:13:07.437198,0,berkeley
REC_14905,2026-05-17T11:13:07.488033,0,berkeley
REC_14906,2026-05-17T11:13:07.539195,0,berkeley
REC_14907,2026-05-17T11:13:07.589723,0,berkeley
REC_14908,2026-05-17T11:13:07.640382,0,berkeley
REC_14909,2026-05-17T11:13:07.691197,0,berkeley
REC_14910,2026-05-17T11:13:07.742164,0,berkeley
REC_14911,2026-05-17T11:13:07.792704,0,berkeley
REC_14912,2026-05-17T11:13:07.843631,0,berkeley
REC_14913,2026-05-17T11:13:07.894723,0,berkeley
REC_14914,2026-05-17T11:13:07.945551,0,berkeley
REC_14915,2026-05-17T11:13:07.995943,0,berkeley
REC_14916,2026-05-17T11:13:08.046335,0,berkeley
REC_14917,2026-05-17T11:13:08.096739,0,berkeley
REC_14918,2026-05-17T11:13:08.147511,0,berkeley
REC_14919,2026-05-17T11:13:08.198806,0,berkeley
REC_14920,2026-05-17T11:13:08.249219,0,berkeley
REC_14921,2026-05-17T11:13:08.300019,0,berkeley
REC_14922,2026-05-17T11:13:08.350864,0,berkeley
REC_14923,2026-05-17T11:13:08.401603,0,berkeley
REC_14924,2026-05-17T11:13:08.452074,0,berkeley
REC_14925,2026-05-17T11:13:08.502535,0,berkeley
REC_14926,2026-05-17T11:13:08.553416,0,berkeley
REC_14927,2026-05-17T11:13:08.604301,0,berkeley
REC_14928,2026-05-17T11:13:08.654952,0,berkeley
REC_14929,2026-05-17T11:13:08.705587,0,berkeley
REC_14930,2026-05-17T11:13:08.756415,0,berkeley
REC_14931,2026-05-17T11:13:08.807236,0,berkeley
REC_14932,2026-05-17T11:13:08.857623,0,berkeley
REC_14933,2026-05-17T11:13:08.908404,0,berkeley
REC_14934,2026-05-17T11:13:08.958954,0,berkeley
REC_14935,2026-05-17T11:13:09.009833,0,berkeley
REC_14936,2026-05-17T11:13:09.060403,0,berkeley
REC_14937,2026-05-17T11:13:09.111373,0,berkeley
REC_14938,2026-05-17T11:13:09.161730,0,berkeley
REC_14939,2026-05-17T11:13:09.212568,0,berkeley
REC_14940,2026-05-17T11:13:09.263363,0,berkeley
REC_14941,2026-05-17T11:13:09.313884,0,berkeley
REC_14942,2026-05-17T11:13:09.364513,0,berkeley
REC_14943,2026-05-17T11:13:09.416048,0,berkeley
REC_14944,2026-05-17T11:13:09.466797,0,berkeley
REC_14945,2026-05-17T11:13:09.517270,0,berkeley
REC_14946,2026-05-17T11:13:09.568209,0,berkeley
REC_14947,2026-05-17T11:13:09.618956,0,berkeley
REC_14948,2026-05-17T11:13:09.669659,0,berkeley
REC_14949,2026-05-17T11:13:09.720628,0,berkeley
REC_14950,2026-05-17T11:13:09.771980,0,berkeley
REC_14951,2026-05-17T11:13:09.822858,0,berkeley
REC_14952,2026-05-17T11:13:09.873379,0,berkeley
REC_14953,2026-05-17T11:13:09.923949,0,berkeley
REC_14954,2026-05-17T11:13:09.974895,0,berkeley
REC_14955,2026-05-17T11:13:10.025564,0,berkeley
REC_14956,2026-05-17T11:13:10.076068,0,berkeley
REC_14957,2026-05-17T11:13:10.127171,0,berkeley
REC_14958,2026-05-17T11:13:10.178003,0,berkeley
REC_14959,2026-05-17T11:13:10.228667,0,berkeley
REC_14960,2026-05-17T11:13:10.279553,0,berkeley
REC_14961,2026-05-17T11:13:10.330165,0,berkeley
REC_14962,2026-05-17T11:13:10.381030,0,berkeley
REC_14963,2026-05-17T11:13:10.431954,0,berkeley
REC_14964,2026-05-17T11:13:10.482823,0,berkeley
REC_14965,2026-05-17T11:13:10.533936,0,berkeley
REC_14966,2026-05-17T11:13:10.585018,0,berkeley
REC_14967,2026-05-17T11:13:10.636296,0,berkeley
REC_14968,2026-05-17T11:13:10.686921,0,berkeley
REC_14969,2026-05-17T11:13:10.737860,0,berkeley
REC_14970,2026-05-17T11:13:10.788777,0,berkeley
REC_14971,2026-05-17T11:13:10.839654,0,berkeley
REC_14972,2026-05-17T11:13:10.890489,0,berkeley
REC_14973,2026-05-17T11:13:10.941250,0,berkeley
REC_14974,2026-05-17T11:13:10.991754,0,berkeley
REC_14975,2026-05-17T11:13:11.042681,0,berkeley
REC_14976,2026-05-17T11:13:11.093019,0,berkeley
REC_14977,2026-05-17T11:13:11.143508,0,berkeley
REC_14978,2026-05-17T11:13:11.194192,0,berkeley
REC_14979,2026-05-17T11:13:11.244676,0,berkeley
REC_14980,2026-05-17T11:13:11.295212,0,berkeley
REC_14981,2026-05-17T11:13:11.346493,0,berkeley
REC_14982,2026-05-17T11:13:11.396973,0,berkeley
REC_14983,2026-05-17T11:13:11.447704,0,berkeley
REC_14984,2026-05-17T11:13:11.498377,0,berkeley
REC_14985,2026-05-17T11:13:11.549008,0,berkeley
REC_14986,2026-05-17T11:13:11.600003,0,berkeley
REC_14987,2026-05-17T11:13:11.650997,0,berkeley
REC_14988,2026-05-17T11:13:11.701757,0,berkeley
REC_14989,2026-05-17T11:13:11.752082,0,berkeley
REC_14990,2026-05-17T11:13:11.802531,0,berkeley
REC_14991,2026-05-17T11:13:11.853393,0,berkeley
REC_14992,2026-05-17T11:13:11.904399,0,berkeley
REC_14993,2026-05-17T11:13:11.955296,0,berkeley
REC_14994,2026-05-17T11:13:12.006149,0,berkeley
REC_14995,2026-05-17T11:13:12.057109,0,berkeley
REC_14996,2026-05-17T11:13:12.107856,0,berkeley
REC_14997,2026-05-17T11:13:12.159040,0,berkeley
REC_14998,2026-05-17T11:13:12.209885,0,berkeley
REC_14999,2026-05-17T11:13:12.260413,0,berkeley
REC_15000,2026-05-17T11:13:12.311519,0,berkeley
REC_15001,2026-05-17T11:13:12.362101,0,berkeley
REC_15002,2026-05-17T11:13:12.412789,0,berkeley
REC_15003,2026-05-17T11:13:12.463500,0,berkeley
REC_15004,2026-05-17T11:13:12.514508,0,berkeley
REC_15005,2026-05-17T11:13:12.565221,0,berkeley
REC_15006,2026-05-17T11:13:12.616017,0,berkeley
REC_15007,2026-05-17T11:13:12.667103,0,berkeley
REC_15008,2026-05-17T11:13:12.718307,0,berkeley
REC_15009,2026-05-17T11:13:12.769525,0,berkeley
REC_15010,2026-05-17T11:13:12.820337,0,berkeley
REC_15011,2026-05-17T11:13:12.871019,0,berkeley
REC_15012,2026-05-17T11:13:12.922108,0,berkeley
REC_15013,2026-05-17T11:13:12.972797,0,berkeley
REC_15014,2026-05-17T11:13:13.024462,0,berkeley
REC_15015,2026-05-17T11:13:13.075395,0,berkeley
REC_15016,2026-05-17T11:13:13.125955,0,berkeley
REC_15017,2026-05-17T11:13:13.176977,0,berkeley
REC_15018,2026-05-17T11:13:13.227900,0,berkeley
REC_15019,2026-05-17T11:13:13.278389,0,berkeley
REC_15020,2026-05-17T11:13:13.329268,0,berkeley
REC_15021,2026-05-17T11:13:13.379992,0,berkeley
REC_15022,2026-05-17T11:13:13.430581,0,berkeley
REC_15023,2026-05-17T11:13:13.481377,0,berkeley
REC_15024,2026-05-17T11:13:13.532297,0,berkeley
REC_15025,2026-05-17T11:13:13.583078,0,berkeley
REC_15026,2026-05-17T11:13:13.633734,0,berkeley
REC_15027,2026-05-17T11:13:13.684415,0,berkeley
REC_15028,2026-05-17T11:13:13.735496,0,berkeley
REC_15029,2026-05-17T11:13:13.786886,0,berkeley
REC_15030,2026-05-17T11:13:13.837962,0,berkeley
REC_15031,2026-05-17T11:13:13.888561,0,berkeley
REC_15032,2026-05-17T11:13:13.939414,0,berkeley
REC_15033,2026-05-17T11:13:13.990458,0,berkeley
REC_15034,2026-05-17T11:13:14.041163,0,berkeley
REC_15035,2026-05-17T11:13:14.092259,0,berkeley
REC_15036,2026-05-17T11:13:14.143044,0,berkeley
REC_15037,2026-05-17T11:13:14.193897,0,berkeley
REC_15038,2026-05-17T11:13:14.245040,0,berkeley
REC_15039,2026-05-17T11:13:14.295680,0,berkeley
REC_15040,2026-05-17T11:13:14.346730,0,berkeley
REC_15041,2026-05-17T11:13:14.397404,0,berkeley
REC_15042,2026-05-17T11:13:14.448430,0,berkeley
REC_15043,2026-05-17T11:13:14.499068,0,berkeley
REC_15044,2026-05-17T11:13:14.550054,0,berkeley
REC_15045,2026-05-17T11:13:14.601002,0,berkeley
REC_15046,2026-05-17T11:13:14.651770,0,berkeley
REC_15047,2026-05-17T11:13:14.702592,0,berkeley
REC_15048,2026-05-17T11:13:14.753503,0,berkeley
REC_15049,2026-05-17T11:13:14.804063,0,berkeley
REC_15050,2026-05-17T11:13:14.854575,0,berkeley
REC_15051,2026-05-17T11:13:14.905574,0,berkeley
REC_15052,2026-05-17T11:13:14.956254,0,berkeley
REC_15053,2026-05-17T11:13:15.006810,0,berkeley
REC_15054,2026-05-17T11:13:15.057451,0,berkeley
REC_15055,2026-05-17T11:13:15.108076,0,berkeley
